feature_set,removed_feature_group,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
Without geography,geography,1.423795747756958,0.05962478652648146,0.07075014114379882,0.04736347023816039,1.0,0.05,7,3,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7448405253283302,0.7202993451824135,0.7587511825922422,0.7397003745318352,0.7367424242424242,0.7400667703754491,0.012440519427466353,294,0.8534093608933239,0.8653800333571599,0.8531535869041887,0.8551000953288846,0.8632131773693006,0.8580512507705716,0.005188450863865066
Without geography,geography,0.3765526294708252,0.01947660590098135,0.024388551712036133,0.007035614526203599,1.0,0.05,7,5,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7579908675799086,0.7333333333333333,0.7728557964184731,0.7557182067703568,0.7511649580615097,0.7542126324327163,0.01272275778491336,141,0.7973253400968411,0.8061653432975245,0.7962219598583234,0.7987932234857276,0.7951127819548872,0.7987237297386607,0.003914989955593685
Without geography,geography,0.3978433609008789,0.013163562950807282,0.021042680740356444,0.0037567522940715613,1.0,0.05,7,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7589367552703942,0.7361623616236163,0.765315739868049,0.7523105360443623,0.7564575645756457,0.7538365914764136,0.009791417308854944,148,0.7979728173231975,0.8069191210846189,0.7989642184557438,0.7989702784928622,0.8055944055944056,0.8016841681901656,0.0037744439979768988
Without geography,geography,1.1426309108734132,0.023828036578677544,0.08250460624694825,0.04317396589651676,1.0,0.05,7,5,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7565543071161048,0.7294776119402985,0.7645951035781544,0.7516040329972502,0.7485928705440901,0.7501647852351796,0.011675286430709515,213,0.8325493885230479,0.8367783321454028,0.8269459652463699,0.8353413654618473,0.8315412186379928,0.832631254002932,0.0034076487066189635
Without geography,geography,1.2075433731079102,0.05205622372563333,0.04521474838256836,0.015624151593469388,1.0,0.05,7,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7588126159554731,0.7303058387395737,0.7686496694995278,0.7465437788018433,0.7558465855940131,0.7520316977180862,0.012952385187001515,185,0.8204887218045113,0.832312764955252,0.8240076518412243,0.828909952606635,0.82639545884579,0.8264229100106825,0.004047828736495707
Without geography,geography,2.1300755977630614,0.038752163252362075,0.0570253849029541,0.004600094254444606,1.0,0.05,7,5,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7457943925233644,0.720226843100189,0.7628083491461101,0.7423822714681441,0.7375352775164629,0.7417494267508541,0.013720212197746731,287,0.8566019876952201,0.8600862482031625,0.8518607442977191,0.8516221374045801,0.851461427886919,0.8543265090975203,0.0034627939603305573
Without geography,geography,1.6496949195861816,0.11793954718883017,0.05630593299865723,0.010748994254867979,1.0,0.05,7,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7511737089201878,0.7220149253731343,0.7545367717287488,0.7407407407407407,0.7504690431519699,0.7437870379829562,0.011815868064613754,271,0.8398863098057793,0.8479809976247031,0.837967401725791,0.8453314326443335,0.8405727923627685,0.8423477868326751,0.0037157086635955495
Without geography,geography,0.16804709434509277,0.009942554080096666,0.017959737777709962,0.002335210723578493,1.0,0.1,3,1,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7548566142460684,0.7474747474747475,0.7669172932330827,0.7516279069767442,0.7567067530064755,0.7555166629874236,0.006505707909463246,103,0.787066974595843,0.7879210220673636,0.7811178957256928,0.7867320719458071,0.7792634295097349,0.7844202787688882,0.0035242990276281314
Without geography,geography,0.17029981613159179,0.024301403276113236,0.02592020034790039,0.015393272646511014,1.0,0.1,3,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7616438356164383,0.7465437788018433,0.7664783427495292,0.7553093259464451,0.7488415199258572,0.7557633606080225,0.0075167751489775576,93,0.781171067738232,0.7829747427502338,0.7764208548614373,0.7808250749020512,0.7764928015105027,0.7795769083524914,0.002650167207112134
Without geography,geography,0.612275505065918,0.03447461270830596,0.032574701309204104,0.009526978000989894,1.0,0.1,3,1,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7601128880526811,0.7325256290773532,0.7550047664442326,0.7355679702048417,0.7495327102803738,0.7465487928118966,0.01078535599304854,250,0.8102923976608187,0.8193563542400751,0.8066193853427897,0.8126325712938959,0.8122188017996684,0.8122239020674495,0.004151631668007023
Without geography,geography,0.5689841747283936,0.10315357864363905,0.04252500534057617,0.02011963012944345,1.0,0.1,3,1,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.766076421248835,0.7332704995287465,0.7561436672967864,0.7401869158878505,0.7481481481481481,0.7487651304220733,0.01156004857033182,229,0.802610114192496,0.8057520037718058,0.7963757749165474,0.803267211201867,0.7991523428302331,0.8014314893825899,0.0032918272554005178
Without geography,geography,0.8280393600463867,0.1198354863014377,0.03615555763244629,0.006591119600711977,1.0,0.1,3,1,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7516401124648547,0.7271028037383177,0.7557251908396947,0.7282913165266106,0.7467166979362101,0.7418952243011375,0.01194453381794229,284,0.8315615402787621,0.8368121442125237,0.8254043767840152,0.8358633776091081,0.8305285612704433,0.8320340000309706,0.004097224986045508
Without geography,geography,0.5693549156188965,0.054065157444688657,0.03097224235534668,0.013316876797993926,1.0,0.1,3,1,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7577174929840973,0.7317073170731707,0.7580340264650284,0.7378277153558053,0.7488328664799253,0.7468238836716055,0.010562345074057991,248,0.8230356726509676,0.8234456573327005,0.8114285714285714,0.8205249467959328,0.813607370659107,0.8184084437734558,0.004960509521625294
Without geography,geography,0.15675697326660157,0.023003943265034545,0.0251467227935791,0.00834606920576162,1.0,0.1,3,3,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7599629286376274,0.7428571428571429,0.7670720299345183,0.759447004608295,0.7553093259464451,0.7569296863968057,0.007988324374625497,54,0.7819063004846527,0.783418723800652,0.7791353383458647,0.7786790266512167,0.7788484136310223,0.7803975605826816,0.0019157318918869544
Without geography,geography,0.22766857147216796,0.02425553367719137,0.020106172561645506,0.007139362825987776,1.0,0.1,3,3,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7672493100275989,0.7400555041628122,0.765315739868049,0.7534626038781164,0.7530064754856615,0.7558179266844476,0.009826400638325399,90,0.7788262370540852,0.7808764940239044,0.7738598965679361,0.7792688570106432,0.7740871613663133,0.7773837292045764,0.002867706323442408
Without geography,geography,0.4120908737182617,0.024967692731919948,0.02393765449523926,0.007762788787176794,1.0,0.1,3,3,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7586206896551724,0.7343895619757689,0.7526265520534862,0.7490774907749077,0.7525676937441643,0.7494563976406999,0.008134708328364907,222,0.8057049333645079,0.8121755545068429,0.8024720703589256,0.8060192805078767,0.8059701492537313,0.8064683975983769,0.0031488126839476953
Without geography,geography,0.4231900215148926,0.05548187703438756,0.030832910537719728,0.010250909079356385,1.0,0.1,3,3,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7588126159554731,0.7325256290773532,0.7680751173708921,0.7441860465116279,0.7525676937441643,0.7512334205319021,0.012186173988406815,195,0.7987012987012987,0.8060334668866368,0.7981999052581715,0.8014981273408239,0.8029162746942615,0.8014698145762384,0.0028732197268586442
Without geography,geography,0.7810379981994628,0.046702598930850256,0.0341221809387207,0.0034758372636883913,1.0,0.1,3,3,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7525676937441643,0.7310215557638238,0.7555129434324065,0.7377201112140871,0.7481343283582089,0.7449913265025382,0.009230485256224323,261,0.8206815511163337,0.826097271648873,0.8135673624288425,0.8210227272727273,0.820014228124259,0.820276628118207,0.003992082602882343
Without geography,geography,0.6272432327270507,0.07233574976943198,0.026239490509033202,0.008731460066359142,1.0,0.1,3,3,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.747906976744186,0.725912067352666,0.7614503816793893,0.7401869158878505,0.7478912839737581,0.7446695251275701,0.011613733055473445,264,0.8160597572362278,0.8211324330727315,0.8124401913875599,0.8194706994328923,0.8143399810066477,0.8166886124272118,0.0032077456185854083
Without geography,geography,0.1701512336730957,0.0638923320222355,0.020633554458618163,0.007595614512182444,1.0,0.1,3,5,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7612076852698993,0.7401285583103765,0.761994355597366,0.7601476014760148,0.7539461467038069,0.7554848694714926,0.00818595211645219,105,0.7812715170989213,0.7819618781961878,0.7762385536510918,0.7810760667903525,0.7745283018867924,0.7790152635246692,0.0030286323902178787
Without geography,geography,0.142974328994751,0.01528573097694111,0.018854856491088867,0.006693715247415019,1.0,0.1,3,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7611111111111111,0.7440147329650092,0.763430725730443,0.7580496780128795,0.7534883720930232,0.756018923982493,0.006862848267086302,85,0.780105917568501,0.7815341571461879,0.7743145066791657,0.7776243093922652,0.7723519698041991,0.7771861721180638,0.003442029226358249
Without geography,geography,0.4248797416687012,0.040114445462029684,0.04941225051879883,0.021762631488483803,1.0,0.1,3,5,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7573182247403211,0.7342723004694836,0.7461538461538462,0.7456059204440333,0.7509363295880149,0.7468573242791398,0.007569840686427615,246,0.8007448789571695,0.8071664309288071,0.7968526466380543,0.7981065088757396,0.7981999052581715,0.8002140741315884,0.0036990518015102922
Without geography,geography,0.4575611114501953,0.03964811408779869,0.039965486526489256,0.015599053072989621,1.0,0.1,3,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7640449438202247,0.7333956969130028,0.7590132827324478,0.7442289935364728,0.7469426152398871,0.749525106448407,0.010915375314480915,220,0.7948063992580571,0.8016003765591904,0.7964853953930183,0.7987804878048781,0.7982041587901701,0.7979753635610628,0.00228489086990804
Without geography,geography,0.8184621334075928,0.035771486089614904,0.03628549575805664,0.011557812505613533,1.0,0.1,3,5,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7542213883677298,0.7271010387157696,0.7536231884057971,0.7358665430954587,0.7490636704119851,0.7439751657993481,0.010718658715669429,270,0.8136864307475978,0.8210726150925487,0.8121125417262757,0.8153773137161842,0.8147093712930011,0.8153916545151215,0.0030462894778823277
Without geography,geography,0.6464091300964355,0.023700867405286995,0.029138708114624025,0.011220628278002524,1.0,0.1,3,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7560975609756098,0.7322097378277154,0.7559354226020892,0.7414272474513438,0.7431279620853081,0.7457595861884132,0.009162034319617762,257,0.8097902097902098,0.816548463356974,0.8056418838154434,0.8117174580675643,0.8121442125237192,0.8111684455107822,0.003539506913405583
Without geography,geography,0.3115406513214111,0.016114106322399187,0.0216949462890625,0.008373823424492445,1.0,0.1,5,1,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7652495378927912,0.7401869158878505,0.7596606974552309,0.7488415199258572,0.7483629560336763,0.7524603254390813,0.008898652524469215,176,0.814002333722287,0.819078947368421,0.809501187648456,0.8235294117647058,0.8137440758293839,0.815971191266651,0.0048473133817749725
Without geography,geography,0.29225964546203614,0.006513061325942302,0.018930530548095702,0.004848749656379234,1.0,0.1,5,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.759447004608295,0.7440147329650092,0.7617260787992496,0.7450980392156863,0.7534883720930232,0.7527548455362526,0.007222497231605993,173,0.8056783802653014,0.8145710928319624,0.8017118402282454,0.810203604025275,0.8096022593551424,0.8083534353411853,0.004356802854233332
Without geography,geography,1.115761137008667,0.11543106242737956,0.0399289608001709,0.008233297445804026,1.0,0.1,5,1,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.743879472693032,0.7223769730733519,0.7556390977443609,0.7327102803738318,0.7383177570093458,0.7385847161787844,0.011100969119187688,300,0.8705547652916074,0.87461337140138,0.8663127413127413,0.8683206106870229,0.8675559790376369,0.8694714935460777,0.002918349821814775
Without geography,geography,0.94236741065979,0.18429173199522428,0.03283977508544922,0.009672540364898823,1.0,0.1,5,1,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.746046511627907,0.7353760445682451,0.7612781954887218,0.7335190343546889,0.7485928705440901,0.7449625313167305,0.01003403831458765,262,0.8477597935726014,0.8565983801810386,0.8405172413793104,0.8499644465513154,0.8391242265587815,0.8467928176486094,0.006408330137035968
Without geography,geography,1.4803889751434327,0.0677358094356447,0.045199918746948245,0.009728908966973855,1.0,0.1,5,1,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7453183520599251,0.7057710501419111,0.7612781954887218,0.7318435754189944,0.7394957983193278,0.736741394285776,0.018255719134307985,307,0.9014825442372071,0.904397705544933,0.8969319271332694,0.8950276243093923,0.8959731543624161,0.8987625911174435,0.003584269093556076
Without geography,geography,1.1704697132110595,0.08575286567722885,0.04003949165344238,0.0033231792839625227,1.0,0.1,5,1,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7474370922646785,0.7239150507848569,0.7514231499051234,0.7311627906976744,0.7412982126058325,0.7390472592516331,0.01019575731289298,298,0.871977240398293,0.8765225698590876,0.8743379874819451,0.8756575801052128,0.8666825661817315,0.8730355888052539,0.0035273535509048977
Without geography,geography,0.30843820571899416,0.03758535811296908,0.02851395606994629,0.006929604328141537,1.0,0.1,5,3,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7576601671309192,0.7350746268656716,0.7786116322701688,0.7504587155963303,0.7551401869158878,0.7553890657557956,0.014010654643970447,108,0.8081936685288641,0.8085405912717034,0.7974504249291785,0.8022519352568613,0.8034066713981547,0.8039686582769523,0.004111048919507891
Without geography,geography,0.3124402523040771,0.027261085799882737,0.01945838928222656,0.004560276026945346,1.0,0.1,5,3,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.755803156917363,0.7338935574229691,0.7615457115928369,0.744661095636026,0.7564575645756457,0.7504722172289682,0.009954764420912456,210,0.804247460757156,0.8071328015016425,0.7986673012851023,0.8065727699530516,0.8068528514433232,0.8046946369880551,0.0031830382191240405
Without geography,geography,0.8263870239257812,0.13949285801601882,0.029723119735717774,0.0060755274815685765,1.0,0.1,5,3,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7495291902071564,0.7277777777777777,0.7618147448015122,0.7365491651205937,0.7383177570093458,0.7427977269832772,0.011761573825712277,275,0.844328429046037,0.8542809444311948,0.8453410182516811,0.844571975131516,0.8481675392670157,0.8473379812254891,0.0037306557003172086
Without geography,geography,1.0123534202575684,0.19548202211936205,0.040838193893432614,0.006847664235505739,1.0,0.1,5,3,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7453183520599251,0.7204502814258912,0.7667304015296367,0.744661095636026,0.7401129943502824,0.7434546250003523,0.014744878037351474,272,0.8368458441865972,0.8442758947617919,0.8321695160125211,0.840531561461794,0.8431511710432931,0.8393947974931993,0.004425596921272206
Without geography,geography,1.7688050270080566,0.043524246257243,0.09836158752441407,0.037226974443055824,1.0,0.1,5,3,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7490636704119851,0.7122774133083412,0.7488061127029608,0.7400555041628122,0.7317073170731707,0.736382003531854,0.013649628081162593,310,0.8747022391615055,0.876172156768454,0.8708824236595335,0.8673714560307545,0.8705431921512323,0.871934293554296,0.0031458571856247727
Without geography,geography,1.410979652404785,0.10510574271309812,0.04815254211425781,0.014586949924854953,1.0,0.1,5,3,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7476459510357816,0.7185741088180112,0.749034749034749,0.7367441860465116,0.7412322274881517,0.7386462444846409,0.010973709577078793,299,0.8584366062917064,0.8673835125448028,0.855132249454016,0.8563906175203446,0.8583711487938859,0.859142826920951,0.004304939545758863
Without geography,geography,0.32319416999816897,0.015469955772896221,0.030244922637939452,0.011317446443355058,1.0,0.1,5,5,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7574074074074074,0.738404452690167,0.7699530516431925,0.7451701931922723,0.7511737089201878,0.7524217627706454,0.010796579306731169,179,0.8012090211578703,0.8063759962494139,0.7954545454545454,0.8027052238805971,0.7982083922677982,0.8007906358020451,0.003746432623453242
Without geography,geography,0.3312404155731201,0.021587079799355036,0.03564562797546387,0.015283754660493185,1.0,0.1,5,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7567067530064755,0.7360594795539034,0.7592067988668555,0.7525298988040479,0.7555555555555555,0.7520116971573676,0.008259706408794695,186,0.797698504027618,0.8024231127679403,0.7963972505333017,0.7968090098545284,0.7987847627950456,0.7984225279956868,0.002161725832185187
Without geography,geography,0.7541322231292724,0.02596519902706857,0.027566957473754882,0.005026638840296884,1.0,0.1,5,5,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.743879472693032,0.7203791469194313,0.762085308056872,0.7393715341959335,0.7464920486435921,0.7424415021017722,0.013420328000798173,277,0.8314339981006648,0.8403441682600382,0.8324970131421744,0.838311996206733,0.8340080971659919,0.8353190545751203,0.0034346952745217705
Without geography,geography,0.6496562480926513,0.04707899092082451,0.03432002067565918,0.008315085859689174,1.0,0.1,5,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7603773584905661,0.7293023255813953,0.7509578544061303,0.7386888273314867,0.7507055503292568,0.746006383227767,0.01082308952591972,254,0.8250295159386068,0.8328987911827447,0.8204140587385652,0.8217017208413002,0.8267491670633031,0.8253586507529039,0.004398129366078988
Without geography,geography,1.0292318344116211,0.06087605354308345,0.047778081893920896,0.009776797335025957,1.0,0.1,5,5,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7474178403755869,0.713472485768501,0.7571701720841301,0.7476808905380334,0.7387218045112782,0.7408926386555059,0.014900966551582035,293,0.860332541567696,0.8597546307433245,0.8537758537758537,0.8549545236955481,0.85625,0.8570135099564844,0.002601326716297656
Without geography,geography,0.9438013076782227,0.03455922514575987,0.04817390441894531,0.015468017291492669,1.0,0.1,5,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7518939393939394,0.7279480037140205,0.7442307692307693,0.7365491651205937,0.7393364928909952,0.7399916740700636,0.007961959225103754,295,0.844983357108892,0.8527242445871996,0.8355469693310794,0.8377286766452839,0.8405935854475826,0.8423153666240075,0.006087304345527536
Without geography,geography,0.603550386428833,0.11646960073408891,0.043609094619750974,0.011735057890874877,1.0,0.1,7,1,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.755803156917363,0.7333333333333333,0.7675070028011205,0.7421150278293135,0.7396226415094339,0.7476762324781128,0.012335415947256057,235,0.8502937720329025,0.8551000953288846,0.8411708253358925,0.8517019757200667,0.847036328871893,0.849060599457928,0.0047184595078349255
Without geography,geography,0.6717668056488038,0.08509715182727681,0.028258466720581056,0.005087896277141726,1.0,0.1,7,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7613741875580315,0.7299813780260708,0.7639405204460966,0.7460168697282099,0.7460168697282099,0.7494659650973238,0.012286253829268859,221,0.8373071528751753,0.8437426349281169,0.8323424494649228,0.8378250591016548,0.8334919124643198,0.836941841766838,0.0040055145594089184
Without geography,geography,1.4354447364807128,0.24681310211671798,0.07924442291259766,0.04254951941181561,1.0,0.1,7,1,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7326355851569933,0.7104029990627929,0.75,0.7284522706209453,0.7388059701492538,0.7320593649979971,0.013036290963139163,319,0.9138594802694899,0.9167869167869168,0.9097925711529185,0.9139009139009139,0.9100988189925283,0.9128877402205535,0.0026280232380377893
Without geography,geography,1.3750307083129882,0.1085662196643841,0.051102828979492185,0.024907169067105776,1.0,0.1,7,1,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7439252336448599,0.7219152854511971,0.7544351073762838,0.7327102803738318,0.7371375116931712,0.7380246837078687,0.010887250926733937,303,0.8909523809523809,0.8954795503468069,0.8899567515617491,0.8808439223207863,0.8835763805880946,0.8881617971539637,0.005275150580030517
Without geography,geography,2.2596872806549073,0.10768902102747198,0.05611062049865723,0.0058131109415459434,1.0,0.1,7,1,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7418452935694315,0.7024482109227872,0.7325023969319271,0.7113207547169811,0.7362534948741846,0.7248740302030623,0.015246747995524853,324,0.939159826170932,0.9432504226032359,0.9375,0.9344619105199516,0.9369717459550834,0.9382687810498405,0.0029112300336901664
Without geography,geography,1.686492347717285,0.05917649467030338,0.05032539367675781,0.015488221035867826,1.0,0.1,7,1,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7359550561797753,0.7225806451612903,0.7432808155699722,0.7257304429783223,0.7300094073377235,0.7315112734454167,0.007398635699314191,320,0.9151646238884883,0.914189837008629,0.9162846803377563,0.9116726835138388,0.9082172032676598,0.9131058056032744,0.002879978233107292
Without geography,geography,0.3767865657806396,0.04627052957870565,0.02381739616394043,0.006004972149375538,1.0,0.1,7,3,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7577174929840973,0.7298050139275766,0.7690857681432611,0.7453531598513011,0.7422096317280453,0.7488342133268563,0.013469605594724212,228,0.8267920094007051,0.8326627218934911,0.82131810611468,0.8294187425860023,0.8251781472684085,0.8270739454526573,0.003834989462294779
