mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__depth,param_model__iterations,param_model__l2_leaf_reg,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.863881731033325,0.0798688107468845,0.0505579948425293,0.01618569098649168,6,200,1,0.1,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 1, 'model__learning_rate': 0.1}",0.7612903225806451,0.75139146567718,0.7663551401869159,0.7568075117370892,0.7511649580615097,0.7574018796486679,0.0058422324997953155,9,0.8406000937646507,0.8442234848484849,0.8447058823529412,0.8394829612220917,0.840661938534279,0.8419348721444895,0.0021132962951226236
2.148149347305298,0.09481362524556626,0.08163185119628906,0.040967586726556905,6,200,3,0.01,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 3, 'model__learning_rate': 0.01}",0.7571560480147738,0.7271028037383177,0.7630597014925373,0.7616387337057728,0.7520435967302452,0.7522001767363294,0.013126149050077588,71,0.765488756310234,0.7658582089552238,0.7607621736062103,0.7665056360708534,0.7636109818520243,0.7644451513589091,0.002078056987003941
2.998732805252075,0.21683001157823512,0.044704341888427736,0.022789515428183804,6,200,3,0.05,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 3, 'model__learning_rate': 0.05}",0.7598896044158233,0.7439252336448599,0.7628865979381443,0.7621722846441947,0.7562557924003707,0.7570259026086786,0.0069462850916594526,10,0.7920148560817084,0.7982167996245894,0.7864903164855929,0.7917737789203085,0.7906432748538011,0.7918278051932001,0.003761623440648162
2.672228193283081,0.2611841911387915,0.05998220443725586,0.02574505448137994,6,200,3,0.1,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 3, 'model__learning_rate': 0.1}",0.7661141804788214,0.7432306255835668,0.7532956685499058,0.7595884003741815,0.7504621072088724,0.7545381964390696,0.00781700075342077,42,0.8276665114112716,0.8311749470214269,0.8255539839698256,0.8249705535924617,0.8241444866920152,0.8267020965374001,0.0025216763892538367
2.5094115257263185,0.1359828915048196,0.07720584869384765,0.030334896131627744,6,200,5,0.01,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 5, 'model__learning_rate': 0.01}",0.752548656163114,0.7294776119402985,0.7630597014925373,0.7616387337057728,0.7522768670309654,0.7518003140665377,0.012022133380100757,75,0.7642873536837274,0.767046776821038,0.7595769682726204,0.7636363636363637,0.7638144089531359,0.7636723742733771,0.0023899210512517218
2.1076229095458983,0.11418901239022736,0.042197132110595705,0.020377947144828594,6,200,5,0.05,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 5, 'model__learning_rate': 0.05}",0.7546125461254612,0.7413632119514473,0.7633302151543498,0.7593283582089553,0.7548566142460684,0.7546981891372564,0.00740005930488285,41,0.7909788421297372,0.7927716498474536,0.7868775076705216,0.7884436160298229,0.7866697958225769,0.7891482823000225,0.0023780499937202802
2.0220179557800293,0.11796564809295587,0.04288949966430664,0.017388039584802315,6,200,5,0.1,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 5, 'model__learning_rate': 0.1}",0.7573529411764706,0.7393715341959335,0.7633302151543498,0.755803156917363,0.7469654528478058,0.7525646600583845,0.008422854218199063,66,0.816231343283582,0.8189981096408318,0.8182247403210576,0.818374558303887,0.8168011390602753,0.8177259781219268,0.001037014867304706
2.4219645500183105,0.2189539401812672,0.05808148384094238,0.017658803868908862,6,200,7,0.01,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.01}",0.7520891364902507,0.7276119402985075,0.7630597014925373,0.7616387337057728,0.7518248175182481,0.7512448659010633,0.012705802904478867,78,0.7640036730945822,0.7675499767549977,0.7582960696634502,0.7630004601932812,0.7642124883504194,0.7634125336113461,0.0029818053951306193
2.5259252071380613,0.33731374188168434,0.046812915802001955,0.024084285845433977,6,200,7,0.05,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.05}",0.7615526802218114,0.7448405253283302,0.7659176029962547,0.7617260787992496,0.7543698252069917,0.7576813425105275,0.007416682100064622,7,0.789705541386506,0.7912655552946701,0.7835732829832429,0.7859813084112149,0.7832200609327397,0.7867491498016748,0.0032332135244731598
2.2722824096679686,0.18679808924040048,0.055124950408935544,0.02305724903067044,6,200,7,0.1,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.1}",0.7607699358386801,0.7374301675977654,0.7640449438202247,0.7586854460093897,0.7493010251630942,0.7540463036858308,0.00964691994491126,48,0.8148148148148148,0.8252700798496947,0.814621409921671,0.8146754468485419,0.8074651547365934,0.8153693812342631,0.005689449525741475
