mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5801891803741455,0.045481079926043236,0.030694246292114258,0.013646778879614015,0.7,0.01,5,1,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7628318584070797,0.747982062780269,0.7702089009990918,0.7584973166368515,0.7589285714285714,0.7596897420503728,0.007205506410536629,21,0.7867695700110253,0.7908659281030974,0.7831758884390463,0.7868779290336978,0.7845454545454545,0.7864469540264643,0.002612765690749188
1.1501957893371582,0.045087922371032055,0.07813038825988769,0.032950040470895725,0.7,0.01,5,1,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7561643835616438,0.7395736793327155,0.7595884003741815,0.7569060773480663,0.7591240875912408,0.7542713256415696,0.007461460636044044,120,0.7927023945267959,0.790860340405689,0.7836887743145067,0.786028221142725,0.7886405959031657,0.7883840652585764,0.0032385636566921792
1.2641872406005858,0.09580862907949025,0.054143238067626956,0.02395327100053265,0.7,0.01,5,1,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7603305785123967,0.7355679702048417,0.7570621468926554,0.7619926199261993,0.7568555758683729,0.7543617782808931,0.009597651373804991,116,0.795076361978573,0.7956238361266295,0.7858823529411765,0.7933732167510354,0.787963610916725,0.791583875742828,0.003932789364359031
1.5240466117858886,0.1438792512586099,0.04880480766296387,0.009275314165567363,0.7,0.01,5,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7610294117647058,0.7318435754189944,0.7624413145539906,0.7555147058823529,0.7564575645756457,0.7534573144391379,0.011121483631554296,138,0.8008260670032125,0.8032748538011696,0.793965110796794,0.7966457023060797,0.7985932004689332,0.7986609868752378,0.003227771956208348
1.308567762374878,0.0668877788992286,0.04109382629394531,0.009129226525403027,0.7,0.01,5,1,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.76269621421976,0.7330232558139534,0.7580340264650284,0.7583025830258303,0.7527675276752768,0.7529647214399697,0.010455558408467942,146,0.8011937557392103,0.8012175134628893,0.7951920810747113,0.7983310152990264,0.7986798679867987,0.7989228467125272,0.002224879261000867
0.29353790283203124,0.018661308784350537,0.0279599666595459,0.008308999788190283,0.7,0.01,5,3,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7614840989399293,0.7520143240823635,0.7813620071684588,0.7660714285714286,0.7602131438721137,0.7642290005268587,0.009693238547746836,5,0.7827236668135743,0.7827260458839406,0.7810073219436432,0.780693950177936,0.7804000899078445,0.7815102149453877,0.0010101759696523036
0.2882505416870117,0.01814980229754904,0.021080732345581055,0.004955222041324017,0.7,0.01,5,3,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7591111111111111,0.7488748874887489,0.77088948787062,0.7637017070979335,0.7620751341681574,0.7609304655473141,0.007166856835603991,15,0.785635602555629,0.7857465042850699,0.7825117109078742,0.7845328565042468,0.7790909090909091,0.7835035166687458,0.002493636239560986
0.7928524971008301,0.025515362579228127,0.04539175033569336,0.012838915191015089,0.7,0.01,5,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7609489051094891,0.7353760445682451,0.7649253731343284,0.7622571692876966,0.7598173515981735,0.7566649687395867,0.010779748685535901,49,0.7876166628727521,0.7864959254947613,0.7785077428437354,0.7827887712839392,0.7824871914299022,0.783579258785018,0.0032355936705195996
0.8060723304748535,0.11964355325537877,0.031191444396972655,0.006586153874432496,0.7,0.01,5,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.76007326007326,0.7414272474513438,0.7565543071161048,0.759447004608295,0.7538883806038427,0.7542780399705692,0.006793804035690068,119,0.789449749886312,0.7935769141261345,0.7827311121539183,0.7878648586531832,0.783884489986027,0.787501424961115,0.003916062449692629
1.1364634037017822,0.0810186883457088,0.04273943901062012,0.009036215372506064,0.7,0.01,5,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7577981651376147,0.7342007434944238,0.7640449438202247,0.7564575645756457,0.7598896044158233,0.7544782042887463,0.01045869188806269,107,0.7932218914586673,0.7952314165497896,0.7838793306622672,0.7874418604651163,0.7904806346243584,0.7900510267520398,0.004049023726916302
